Id,Y
41075,1
41076,1
41077,1
41078,1
41079,1
41080,2
41081,2
41082,2
41083,1
41084,1
41085,1
41086,2
41087,1
41088,1
41089,1
41090,2
41091,1
41092,2
41093,2
41094,1
41095,1
41096,1
41097,1
41098,1
41099,1
41100,2
41101,1
41102,2
41103,1
41104,1
41105,2
41106,1
41107,1
41108,1
41109,2
41110,1
41111,1
41112,2
41113,1
41114,2
41115,1
41116,1
41117,1
41118,1
41119,1
41120,1
41121,2
41122,1
41123,1
41124,1
41125,1
41126,1
41127,1
41128,1
41129,1
41130,1
41131,1
41132,2
41133,1
41134,1
41135,1
41136,1
41137,1
41138,1
41139,0
41140,1
41141,1
41142,2
41143,1
41144,2
41145,1
41146,1
41147,1
41148,2
41149,1
41150,1
41151,2
41152,2
41153,1
41154,1
41155,1
41156,2
41157,1
41158,1
41159,1
41160,2
41161,1
41162,1
41163,1
41164,1
41165,1
41166,1
41167,1
41168,2
41169,1
41170,2
41171,1
41172,2
41173,1
41174,1
41175,2
41176,1
41177,1
41178,1
41179,1
41180,1
41181,2
41182,2
41183,2
41184,1
41185,1
41186,1
41187,2
41188,2
41189,1
41190,1
41191,1
41192,2
41193,1
41194,2
41195,1
41196,2
41197,1
41198,1
41199,1
41200,2
41201,2
41202,1
41203,1
41204,1
41205,1
41206,1
41207,2
41208,1
41209,1
41210,1
41211,1
41212,1
41213,1
41214,1
41215,2
41216,2
41217,1
41218,1
41219,2
41220,1
41221,2
41222,1
41223,1
41224,2
41225,2
41226,1
41227,1
41228,1
41229,1
41230,1
41231,1
41232,1
41233,1
41234,1
41235,1
41236,1
41237,1
41238,1
41239,1
41240,1
41241,1
41242,1
41243,1
41244,1
41245,1
41246,2
41247,1
41248,1
41249,1
41250,1
41251,2
41252,1
41253,2
41254,1
41255,2
41256,2
41257,1
41258,2
41259,1
41260,1
41261,1
41262,1
41263,1
41264,2
41265,2
41266,2
41267,1
41268,2
41269,1
41270,1
41271,2
41272,1
41273,1
41274,1
41275,1
41276,1
41277,1
41278,1
41279,1
41280,1
41281,1
41282,1
41283,1
41284,0
41285,1
41286,1
41287,1
41288,1
41289,1
41290,1
41291,1
41292,1
41293,1
41294,1
41295,1
41296,1
41297,1
41298,2
41299,1
41300,1
41301,1
41302,2
41303,1
41304,1
41305,1
41306,1
41307,1
41308,1
41309,1
41310,1
41311,1
41312,1
41313,2
41314,1
41315,2
41316,1
41317,1
41318,1
41319,1
41320,1
41321,2
41322,1
41323,1
41324,2
41325,2
41326,1
41327,1
41328,1
41329,2
41330,1
41331,1
41332,1
41333,2
41334,1
41335,1
41336,1
41337,1
41338,1
41339,1
41340,2
41341,1
41342,1
41343,1
41344,1
41345,1
41346,1
41347,1
41348,2
41349,1
41350,1
41351,2
41352,1
41353,2
41354,1
41355,2
41356,2
41357,1
41358,1
41359,2
41360,2
41361,1
41362,1
41363,2
41364,1
41365,1
41366,1
41367,1
41368,2
41369,1
41370,1
41371,1
41372,1
41373,1
41374,1
41375,1
41376,2
41377,1
41378,2
41379,1
41380,2
41381,1
41382,1
41383,1
41384,1
41385,2
41386,1
41387,1
41388,1
41389,2
41390,1
41391,1
41392,1
41393,1
41394,1
41395,1
41396,1
41397,1
41398,1
41399,1
41400,1
41401,1
41402,1
41403,2
41404,1
41405,1
41406,1
41407,1
41408,1
41409,2
41410,1
41411,2
41412,1
41413,1
41414,2
41415,1
41416,1
41417,1
41418,1
41419,1
41420,1
41421,1
41422,1
41423,1
41424,1
41425,1
41426,2
41427,1
41428,2
41429,2
41430,1
41431,1
41432,1
41433,1
41434,2
41435,1
41436,1
41437,2
41438,2
41439,1
41440,2
41441,1
41442,1
41443,2
41444,1
41445,2
41446,1
41447,1
41448,1
41449,2
41450,1
41451,1
41452,2
41453,1
41454,1
41455,1
41456,2
41457,1
41458,1
41459,1
41460,1
41461,1
41462,1
41463,2
41464,1
41465,1
41466,2
41467,1
41468,1
41469,2
41470,1
41471,1
41472,2
41473,1
41474,1
41475,2
41476,1
41477,2
41478,1
41479,1
41480,1
41481,1
41482,2
41483,1
41484,1
41485,1
41486,1
41487,1
41488,2
41489,2
41490,1
41491,3
41492,1
41493,2
41494,1
41495,2
41496,2
41497,1
41498,1
41499,2
41500,2
41501,1
41502,1
41503,1
41504,2
41505,0
41506,2
41507,2
41508,1
41509,1
41510,1
41511,1
41512,1
41513,1
41514,1
41515,2
41516,1
41517,1
41518,1
41519,1
41520,1
41521,1
41522,2
41523,1
41524,2
41525,2
41526,1
41527,2
41528,1
41529,1
41530,2
41531,1
41532,2
41533,2
41534,2
41535,2
41536,2
41537,1
41538,1
41539,2
41540,1
41541,1
41542,3
41543,1
41544,1
41545,2
41546,1
41547,1
41548,2
41549,1
41550,1
41551,2
41552,2
41553,1
41554,2
41555,2
41556,1
41557,3
41558,2
41559,2
41560,1
41561,1
41562,1
41563,2
41564,1
41565,1
41566,1
41567,1
41568,1
41569,1
41570,1
41571,2
41572,1
41573,1
41574,1
41575,2
41576,1
41577,2
41578,1
41579,2
41580,1
41581,1
41582,2
41583,1
41584,1
41585,1
41586,1
41587,1
41588,1
41589,1
41590,2
41591,1
41592,1
41593,1
41594,2
41595,1
41596,1
41597,1
41598,1
41599,1
41600,2
41601,1
41602,1
41603,2
41604,2
41605,1
41606,0
41607,1
41608,1
41609,1
41610,2
41611,1
41612,2
41613,2
41614,1
41615,1
41616,1
41617,1
41618,1
41619,1
41620,1
41621,2
41622,1
41623,1
41624,1
41625,2
41626,1
41627,1
41628,1
41629,1
41630,1
41631,1
41632,2
41633,1
41634,2
41635,2
41636,2
41637,3
41638,1
41639,1
41640,2
41641,1
41642,2
41643,2
41644,2
41645,2
41646,1
41647,1
41648,1
41649,2
41650,1
41651,3
41652,1
41653,2
41654,2
41655,1
41656,1
41657,2
41658,1
41659,1
41660,1
41661,1
41662,1
41663,2
41664,1
41665,2
41666,1
41667,2
41668,1
41669,1
41670,1
41671,2
41672,2
41673,2
41674,1
41675,1
41676,1
41677,1
41678,2
41679,1
41680,2
41681,1
41682,1
41683,1
41684,2
41685,1
41686,2
41687,1
41688,2
41689,2
41690,2
41691,1
41692,0
41693,1
41694,1
41695,2
41696,1
41697,2
41698,1
41699,2
41700,1
41701,1
41702,1
41703,2
41704,1
41705,1
41706,1
41707,2
41708,1
41709,2
41710,1
41711,1
41712,1
41713,1
41714,1
41715,2
41716,1
41717,1
41718,2
41719,1
41720,1
41721,1
41722,1
41723,2
41724,1
41725,1
41726,1
41727,2
41728,1
41729,1
41730,1
41731,2
41732,1
41733,2
41734,1
41735,1
41736,2
41737,2
41738,1
41739,1
41740,1
41741,1
41742,1
41743,2
41744,2
41745,1
41746,2
41747,1
41748,1
41749,1
41750,1
41751,1
41752,2
41753,2
41754,1
41755,1
41756,1
41757,3
41758,1
41759,1
41760,2
41761,1
41762,1
41763,3
41764,1
41765,1
41766,1
41767,1
41768,1
41769,1
41770,1
41771,1
41772,2
41773,1
41774,1
41775,2
41776,2
41777,1
41778,1
41779,1
41780,1
41781,1
41782,1
41783,1
41784,1
41785,1
41786,1
41787,1
41788,2
41789,2
41790,1
41791,2
41792,1
41793,1
41794,1
41795,2
41796,1
41797,1
41798,1
41799,1
41800,1
41801,1
41802,2
41803,2
41804,1
41805,1
41806,2
41807,2
41808,1
41809,1
41810,1
41811,1
41812,1
41813,2
41814,1
41815,1
41816,1
41817,1
41818,1
41819,1
41820,1
41821,1
41822,2
41823,1
41824,2
41825,1
41826,1
41827,1
41828,1
41829,1
41830,1
41831,1
41832,1
41833,1
41834,1
41835,2
41836,2
41837,1
41838,1
41839,1
41840,1
41841,2
41842,2
41843,1
41844,1
41845,1
41846,2
41847,2
41848,1
41849,1
41850,1
41851,1
41852,1
41853,1
41854,1
41855,1
41856,1
41857,2
41858,1
41859,1
41860,2
41861,1
41862,0
41863,1
41864,1
41865,1
41866,1
41867,1
41868,1
41869,3
41870,1
41871,1
41872,2
41873,1
41874,1
41875,2
41876,2
41877,1
41878,1
41879,1
41880,2
41881,2
41882,1
41883,2
41884,1
41885,2
41886,1
41887,1
41888,1
41889,1
41890,1
41891,1
41892,1
41893,1
41894,1
41895,1
41896,1
41897,1
41898,1
41899,2
41900,2
41901,2
41902,2
41903,2
41904,1
41905,2
41906,1
41907,1
41908,1
41909,1
41910,1
41911,1
41912,2
41913,1
41914,1
41915,1
41916,1
41917,1
41918,1
41919,2
41920,2
41921,2
41922,1
41923,1
41924,2
41925,1
41926,1
41927,2
41928,1
41929,2
41930,1
41931,1
41932,1
41933,1
41934,2
41935,1
41936,1
41937,1
41938,2
41939,1
41940,1
41941,1
41942,1
41943,2
41944,1
41945,1
41946,1
41947,1
41948,1
41949,1
41950,2
41951,1
41952,1
41953,1
41954,1
41955,1
41956,1
41957,1
41958,1
41959,1
41960,2
41961,1
41962,1
41963,2
41964,1
41965,1
41966,2
41967,1
41968,1
41969,2
41970,1
41971,2
41972,1
41973,2
41974,1
41975,0
41976,1
41977,1
41978,1
41979,2
41980,1
41981,2
41982,1
41983,1
41984,1
41985,1
41986,1
41987,1
41988,1
41989,1
41990,1
41991,1
41992,1
41993,1
41994,1
41995,1
41996,1
41997,1
41998,2
41999,1
42000,1
42001,2
42002,1
42003,1
42004,1
42005,1
42006,1
42007,1
42008,1
42009,1
42010,1
42011,1
42012,1
42013,1
42014,1
42015,1
42016,1
42017,1
42018,1
42019,1
42020,1
42021,1
42022,1
42023,1
42024,2
42025,1
42026,2
42027,1
42028,2
42029,1
42030,1
42031,2
42032,1
42033,1
42034,1
42035,1
42036,1
42037,1
42038,2
42039,2
42040,2
42041,2
42042,2
42043,1
42044,1
42045,1
42046,1
42047,1
42048,2
42049,1
42050,1
42051,1
42052,1
42053,2
42054,1
42055,1
42056,1
42057,1
42058,0
42059,1
42060,1
42061,1
42062,1
42063,2
42064,2
42065,1
42066,2
42067,1
42068,1
42069,1
42070,1
42071,1
42072,1
42073,1
42074,1
42075,1
42076,1
42077,2
42078,2
42079,1
42080,1
42081,1
42082,2
42083,1
42084,2
42085,2
42086,1
42087,2
42088,0
42089,2
42090,1
42091,2
42092,1
42093,1
42094,2
42095,1
42096,2
42097,2
42098,2
42099,1
42100,1
42101,1
42102,1
42103,2
42104,2
42105,1
42106,1
42107,1
42108,1
42109,2
42110,1
42111,1
42112,2
42113,2
42114,2
42115,2
42116,1
42117,1
42118,2
42119,1
42120,1
42121,1
42122,1
42123,1
42124,1
42125,1
42126,1
42127,1
42128,1
42129,1
42130,2
42131,2
42132,2
42133,1
42134,1
42135,1
42136,1
42137,1
42138,1
42139,2
42140,1
42141,1
42142,2
42143,1
42144,1
42145,1
42146,1
42147,1
42148,2
42149,1
42150,1
42151,1
42152,1
42153,1
42154,3
42155,1
42156,1
42157,2
42158,1
42159,1
42160,3
42161,1
42162,1
42163,2
42164,1
42165,1
42166,1
42167,1
42168,2
42169,1
42170,2
42171,0
42172,1
42173,1
42174,1
42175,1
42176,1
42177,1
42178,2
42179,1
42180,1
42181,1
42182,1
42183,1
42184,1
42185,1
42186,1
42187,1
42188,2
42189,2
42190,1
42191,1
42192,1
42193,1
42194,1
42195,1
42196,1
42197,1
42198,1
42199,2
42200,1
42201,1
42202,1
42203,1
42204,2
42205,2
42206,1
42207,1
42208,2
42209,2
42210,1
42211,2
42212,2
42213,1
42214,1
42215,1
42216,1
42217,1
42218,1
42219,1
42220,2
42221,1
42222,2
42223,1
42224,1
42225,1
42226,1
42227,1
42228,1
42229,2
42230,2
42231,1
42232,1
42233,1
42234,2
42235,2
42236,2
42237,2
42238,1
42239,1
42240,2
42241,1
42242,2
42243,1
42244,2
42245,1
42246,1
42247,2
42248,1
42249,2
42250,1
42251,2
42252,2
42253,1
42254,1
42255,1
42256,1
42257,1
42258,1
42259,1
42260,1
42261,2
42262,1
42263,1
42264,1
42265,1
42266,2
42267,2
42268,1
42269,1
42270,2
42271,1
42272,1
42273,2
42274,1
42275,1
42276,2
42277,2
42278,1
42279,1
42280,2
42281,1
42282,2
42283,2
42284,1
42285,1
42286,1
42287,2
42288,1
42289,2
42290,2
42291,1
42292,1
42293,1
42294,2
42295,1
42296,1
42297,1
42298,1
42299,2
42300,1
42301,2
42302,1
42303,1
42304,1
42305,2
42306,1
42307,1
42308,1
42309,1
42310,1
42311,2
42312,0
42313,1
42314,1
42315,1
42316,1
42317,2
42318,1
42319,1
42320,2
42321,1
42322,1
42323,1
42324,1
42325,1
42326,1
42327,1
42328,1
42329,1
42330,1
42331,1
42332,1
42333,2
42334,2
42335,1
42336,2
42337,2
42338,1
42339,0
42340,2
42341,2
42342,1
42343,1
42344,1
42345,2
42346,2
42347,1
42348,1
42349,1
42350,1
42351,1
42352,2
42353,2
42354,1
42355,2
42356,2
42357,1
42358,1
42359,2
42360,1
42361,2
42362,1
42363,1
42364,2
42365,2
42366,1
42367,2
42368,1
42369,1
42370,1
42371,1
42372,2
42373,2
42374,1
42375,2
42376,1
42377,1
42378,1
42379,1
42380,1
42381,2
42382,2
42383,1
42384,1
42385,2
42386,1
42387,1
42388,1
42389,1
42390,1
42391,1
42392,1
42393,2
42394,1
42395,1
42396,1
42397,1
42398,1
42399,1
42400,1
42401,1
42402,2
42403,2
42404,1
42405,1
42406,1
42407,2
42408,2
42409,2
42410,1
42411,1
42412,1
42413,1
42414,2
42415,1
42416,2
42417,1
42418,1
42419,1
42420,2
42421,1
42422,2
42423,2
42424,1
42425,1
42426,1
42427,2
42428,1
42429,1
42430,2
42431,2
42432,2
42433,1
42434,1
42435,1
42436,3
42437,1
42438,1
42439,2
42440,1
42441,2
42442,1
42443,2
42444,2
42445,1
42446,1
42447,1
42448,1
42449,2
42450,1
42451,1
42452,1
42453,1
42454,2
42455,2
42456,1
42457,1
42458,1
42459,1
42460,2
42461,1
42462,2
42463,2
42464,1
42465,2
42466,1
42467,1
42468,1
42469,1
42470,1
42471,1
42472,1
42473,1
42474,1
42475,2
42476,1
42477,2
42478,1
42479,1
42480,2
42481,1
42482,1
42483,1
42484,1
42485,1
42486,1
42487,1
42488,1
42489,1
42490,1
42491,2
42492,2
42493,1
42494,1
42495,1
42496,2
42497,2
42498,1
42499,1
42500,1
42501,2
42502,1
42503,1
42504,1
42505,2
42506,1
42507,2
42508,1
42509,1
42510,1
42511,2
42512,1
42513,1
42514,2
42515,1
42516,1
42517,2
42518,1
42519,1
42520,1
42521,1
42522,2
42523,1
42524,1
42525,1
42526,2
42527,1
42528,1
42529,1
42530,2
42531,1
42532,2
42533,3
42534,1
42535,1
42536,1
42537,1
42538,1
42539,1
42540,1
42541,1
42542,1
42543,2
42544,2
42545,2
42546,2
42547,1
42548,1
42549,1
42550,1
42551,1
42552,1
42553,1
42554,1
42555,1
42556,2
42557,1
42558,2
42559,2
42560,1
42561,2
42562,1
42563,1
42564,1
42565,2
42566,1
42567,1
42568,1
42569,2
42570,1
42571,2
42572,1
42573,1
42574,1
42575,1
42576,1
42577,2
42578,3
42579,1
42580,1
42581,1
42582,1
42583,1
42584,1
42585,1
42586,1
42587,1
42588,1
42589,1
42590,2
42591,1
42592,1
42593,1
42594,1
42595,1
42596,1
42597,1
42598,2
42599,2
42600,1
42601,1
42602,1
42603,1
42604,1
42605,2
42606,1
42607,1
42608,1
42609,1
42610,1
42611,1
42612,2
42613,2
42614,2
42615,1
42616,1
42617,2
42618,1
42619,2
42620,2
42621,2
42622,1
42623,1
42624,1
42625,2
42626,1
42627,1
42628,1
42629,1
42630,1
42631,1
42632,1
42633,1
42634,1
42635,1
42636,1
42637,1
42638,1
42639,1
42640,2
42641,1
42642,2
42643,1
42644,1
42645,1
42646,1
42647,1
42648,1
42649,2
42650,1
42651,1
42652,1
42653,1
42654,1
42655,1
42656,1
42657,2
42658,1
42659,2
42660,1
42661,1
42662,1
42663,1
42664,2
42665,1
42666,2
42667,1
42668,1
42669,1
42670,2
42671,1
42672,1
42673,1
42674,1
42675,1
42676,2
42677,3
42678,1
42679,0
42680,1
42681,2
42682,1
42683,2
42684,1
42685,2
42686,1
42687,1
42688,1
42689,2
42690,2
42691,1
42692,1
42693,1
42694,1
42695,2
42696,1
42697,1
42698,1
42699,2
42700,1
42701,1
42702,1
42703,1
42704,1
42705,1
42706,1
42707,1
42708,1
42709,2
42710,2
42711,1
42712,2
42713,1
42714,1
42715,1
42716,1
42717,1
42718,2
42719,2
42720,2
42721,1
42722,1
42723,1
42724,2
42725,1
42726,1
42727,1
42728,1
42729,1
42730,2
42731,2
42732,1
42733,2
42734,1
42735,3
42736,0
42737,1
42738,2
42739,2
42740,1
42741,1
42742,1
42743,2
42744,1
42745,1
42746,1
42747,1
42748,1
42749,2
42750,2
42751,1
42752,1
42753,1
42754,1
42755,1
42756,1
42757,1
42758,1
42759,1
42760,2
42761,1
42762,1
42763,1
42764,1
42765,1
42766,1
42767,1
42768,2
42769,2
42770,2
42771,2
42772,1
42773,1
42774,1
42775,1
42776,2
42777,1
42778,1
42779,2
42780,1
42781,2
42782,1
42783,1
42784,1
42785,1
42786,1
42787,1
42788,1
42789,1
42790,1
42791,2
42792,2
42793,1
42794,1
42795,1
42796,1
42797,1
42798,2
42799,1
42800,1
42801,1
42802,2
42803,1
42804,1
42805,1
42806,1
42807,1
42808,2
42809,1
42810,1
42811,1
42812,1
42813,1
42814,2
42815,2
42816,2
42817,1
42818,2
42819,1
42820,2
42821,1
42822,1
42823,2
42824,1
42825,2
42826,1
42827,1
42828,1
42829,2
42830,1
42831,1
42832,1
42833,1
42834,1
42835,1
42836,1
42837,1
42838,1
42839,2
42840,1
42841,1
42842,2
42843,2
42844,1
42845,1
42846,2
42847,1
42848,2
42849,2
42850,1
42851,1
42852,1
42853,2
42854,2
42855,1
42856,2
42857,1
42858,1
42859,1
42860,1
42861,2
42862,1
42863,1
42864,1
42865,2
42866,1
42867,2
42868,1
42869,1
42870,1
42871,1
42872,1
42873,1
42874,1
42875,2
42876,2
42877,1
42878,1
42879,1
42880,1
42881,1
42882,1
42883,1
42884,1
42885,1
42886,2
42887,1
42888,2
42889,2
42890,1
42891,1
42892,1
42893,1
42894,1
42895,2
42896,1
42897,1
42898,1
42899,2
42900,2
42901,1
42902,1
42903,1
42904,1
42905,2
42906,0
42907,2
42908,2
42909,2
42910,2
42911,1
42912,1
42913,2
42914,1
42915,1
42916,2
42917,1
42918,2
42919,2
42920,2
42921,1
42922,1
42923,1
42924,2
42925,1
42926,1
42927,1
42928,1
42929,1
42930,2
42931,1
42932,1
42933,1
42934,1
42935,1
42936,1
42937,1
42938,1
42939,2
42940,1
42941,1
42942,1
42943,1
42944,1
42945,1
42946,1
42947,1
42948,1
42949,1
42950,2
42951,1
42952,1
42953,1
42954,2
42955,1
42956,2
42957,1
42958,1
42959,2
42960,1
42961,2
42962,1
42963,1
42964,1
42965,1
42966,1
42967,1
42968,1
42969,1
42970,2
42971,1
42972,1
42973,1
42974,2
42975,2
42976,1
42977,2
42978,1
42979,1
42980,1
42981,2
42982,2
42983,2
42984,1
42985,1
42986,1
42987,2
42988,1
42989,1
42990,1
42991,1
42992,1
42993,1
42994,2
42995,1
42996,1
42997,2
42998,1
42999,2
43000,1
43001,2
43002,2
43003,2
43004,0
43005,1
43006,2
43007,2
43008,1
43009,2
43010,1
43011,1
43012,2
43013,1
43014,1
43015,1
43016,1
43017,1
43018,2
43019,1
43020,1
43021,2
43022,2
43023,1
43024,1
43025,1
43026,2
43027,2
43028,1
43029,1
43030,1
43031,1
43032,1
43033,1
43034,1
43035,1
43036,1
43037,2
43038,1
43039,2
43040,2
43041,2
43042,1
43043,1
43044,2
43045,2
43046,1
43047,1
43048,1
43049,1
43050,1
43051,2
43052,2
43053,1
43054,1
43055,1
43056,1
43057,1
43058,1
43059,1
43060,1
43061,1
43062,1
43063,1
43064,1
43065,2
43066,2
43067,2
43068,2
43069,1
43070,1
43071,1
43072,1
43073,2
43074,1
43075,1
43076,1
43077,1
43078,1
43079,1
43080,1
43081,3
43082,2
43083,1
43084,1
43085,1
43086,1
43087,1
43088,1
43089,1
43090,1
43091,1
43092,1
43093,1
43094,1
43095,1
43096,1
43097,1
43098,1
43099,1
43100,2
43101,1
43102,1
43103,1
43104,1
43105,1
43106,1
43107,2
43108,1
43109,1
43110,1
43111,1
43112,1
43113,1
43114,1
43115,1
43116,2
43117,1
43118,1
43119,1
43120,1
43121,1
43122,1
43123,2
43124,1
43125,1
43126,2
43127,2
43128,1
43129,1
43130,1
43131,1
43132,1
43133,1
43134,2
43135,1
43136,1
43137,1
43138,1
43139,1
43140,1
43141,2
43142,1
43143,1
43144,2
43145,1
43146,1
43147,2
43148,1
43149,1
43150,1
43151,2
43152,1
43153,2
43154,1
43155,1
43156,1
43157,2
43158,1
43159,2
43160,1
43161,1
43162,1
43163,1
43164,1
43165,2
43166,2
43167,1
43168,1
43169,1
43170,2
43171,1
43172,1
43173,1
43174,1
43175,1
43176,1
43177,1
43178,1
43179,1
43180,1
43181,1
43182,1
43183,1
43184,2
43185,1
43186,1
43187,1
43188,1
43189,1
43190,1
43191,1
43192,2
43193,1
43194,1
43195,1
43196,1
43197,1
43198,1
43199,2
43200,1
43201,1
43202,1
43203,1
43204,2
43205,1
43206,2
43207,1
43208,1
43209,3
43210,2
43211,1
43212,1
43213,1
43214,2
43215,1
43216,1
43217,2
43218,2
43219,1
43220,1
43221,2
43222,1
43223,2
43224,2
43225,1
43226,2
43227,1
43228,1
43229,1
43230,2
43231,1
43232,1
43233,1
43234,2
43235,1
43236,1
43237,1
43238,1
43239,1
43240,1
43241,1
43242,2
43243,1
43244,1
43245,1
43246,1
43247,1
43248,1
43249,1
43250,1
43251,1
43252,1
43253,2
43254,1
43255,1
43256,1
43257,2
43258,2
43259,1
43260,2
43261,2
43262,1
43263,1
43264,2
43265,1
43266,2
43267,2
43268,1
43269,1
43270,1
43271,1
43272,1
43273,1
43274,2
43275,1
43276,2
43277,2
43278,1
43279,2
43280,1
43281,2
43282,1
43283,1
43284,1
43285,1
43286,1
43287,2
43288,1
43289,1
43290,1
43291,1
43292,1
43293,1
43294,1
43295,1
43296,1
43297,1
43298,1
43299,1
43300,1
43301,1
43302,2
43303,1
43304,1
43305,1
43306,1
43307,1
43308,1
43309,1
43310,1
43311,2
43312,1
43313,1
43314,2
43315,1
43316,1
43317,2
43318,1
43319,2
43320,1
43321,2
43322,2
43323,1
43324,1
43325,1
43326,1
43327,1
43328,1
43329,1
43330,1
43331,2
43332,1
43333,2
43334,1
43335,2
43336,1
43337,1
43338,1
43339,2
43340,1
43341,2
43342,2
43343,1
43344,1
43345,1
43346,1
43347,2
43348,1
43349,1
43350,1
43351,2
43352,1
43353,1
43354,1
43355,1
43356,2
43357,1
43358,2
43359,2
43360,1
43361,1
43362,1
43363,1
43364,2
43365,1
43366,1
43367,1
43368,1
43369,1
43370,2
43371,2
43372,2
43373,2
43374,2
43375,1
43376,2
43377,1
43378,1
43379,2
43380,2
43381,1
43382,2
43383,1
43384,1
43385,1
43386,1
43387,1
43388,1
43389,1
43390,1
43391,1
43392,1
43393,1
43394,1
43395,2
43396,2
43397,1
43398,2
43399,1
43400,1
43401,2
43402,1
43403,1
43404,3
43405,2
43406,1
43407,1
43408,2
43409,1
43410,1
43411,1
43412,1
43413,2
43414,1
43415,2
43416,2
43417,1
43418,1
43419,1
43420,1
43421,1
43422,1
43423,2
43424,1
43425,2
43426,1
43427,2
43428,1
43429,2
43430,1
43431,1
43432,1
43433,2
43434,1
43435,1
43436,1
43437,3
43438,1
43439,1
43440,2
43441,1
43442,2
43443,1
43444,2
43445,2
43446,2
43447,1
43448,2
43449,2
43450,1
43451,3
43452,1
43453,1
43454,2
43455,1
43456,1
43457,2
43458,1
43459,1
43460,1
43461,2
43462,1
43463,1
43464,1
43465,1
43466,1
43467,1
43468,2
43469,2
43470,1
43471,2
43472,1
43473,2
43474,1
43475,1
43476,2
43477,2
43478,1
43479,1
43480,1
43481,1
43482,1
43483,1
43484,2
43485,2
43486,1
43487,1
43488,2
43489,1
43490,2
43491,2
43492,2
43493,1
43494,2
43495,1
43496,1
43497,1
43498,1
43499,1
43500,1
43501,2
43502,1
43503,2
43504,1
43505,1
43506,1
43507,2
43508,1
43509,1
43510,2
43511,2
43512,2
43513,1
43514,3
43515,2
43516,1
43517,0
43518,1
43519,1
43520,1
43521,1
43522,2
43523,1
43524,1
43525,1
43526,0
43527,1
43528,1
43529,1
43530,1
43531,2
43532,2
43533,1
43534,1
43535,1
43536,1
43537,1
43538,1
43539,1
43540,1
43541,2
43542,1
43543,1
43544,1
43545,1
43546,1
43547,1
43548,1
43549,1
43550,2
43551,0
43552,1
43553,1
43554,1
43555,1
43556,2
43557,1
43558,1
43559,1
43560,1
43561,1
43562,1
43563,2
43564,1
43565,2
43566,1
43567,1
43568,1
43569,1
43570,1
43571,1
43572,1
43573,1
43574,3
43575,2
43576,1
43577,1
43578,1
43579,1
43580,3
43581,1
43582,1
43583,1
43584,2
43585,1
43586,2
43587,2
43588,2
43589,2
43590,1
43591,2
43592,2
43593,2
43594,1
43595,1
43596,1
43597,1
43598,1
43599,1
43600,2
43601,2
43602,2
43603,1
43604,1
43605,1
43606,1
43607,1
43608,1
43609,1
43610,1
43611,1
43612,1
43613,1
43614,1
43615,1
43616,2
43617,1
43618,1
43619,2
43620,1
43621,1
43622,1
43623,2
43624,1
43625,1
43626,1
43627,1
43628,2
43629,2
43630,1
43631,1
43632,1
43633,1
43634,1
43635,1
43636,1
43637,1
43638,1
43639,1
43640,2
43641,1
43642,1
43643,1
43644,2
43645,2
43646,1
43647,1
43648,1
43649,1
43650,1
43651,1
43652,1
43653,1
43654,1
43655,1
43656,1
43657,1
43658,1
43659,1
43660,1
43661,1
43662,1
43663,1
43664,2
43665,1
43666,2
43667,2
43668,1
43669,1
43670,1
43671,1
43672,1
43673,1
43674,1
43675,1
43676,1
43677,1
43678,2
43679,1
43680,1
43681,1
43682,1
43683,2
43684,1
43685,1
43686,2
43687,1
43688,2
43689,1
43690,2
43691,1
43692,1
43693,1
43694,1
43695,1
43696,1
43697,1
43698,2
43699,1
43700,1
43701,1
43702,2
43703,2
43704,1
43705,1
43706,1
43707,1
43708,2
43709,1
43710,1
43711,1
43712,1
43713,1
43714,1
43715,1
43716,2
43717,1
43718,1
43719,1
43720,1
43721,1
43722,1
43723,1
43724,1
43725,1
43726,1
43727,1
43728,2
43729,1
43730,1
43731,1
43732,1
43733,2
43734,1
43735,1
43736,2
43737,2
43738,1
43739,2
43740,1
43741,1
43742,1
43743,1
43744,1
43745,1
43746,0
43747,1
43748,1
43749,2
43750,1
43751,1
43752,1
43753,1
43754,1
43755,1
43756,1
43757,1
43758,1
43759,1
43760,1
43761,2
43762,1
43763,1
43764,1
43765,1
43766,1
43767,2
43768,1
43769,2
43770,2
43771,1
43772,1
43773,2
43774,2
43775,1
43776,1
43777,2
43778,1
43779,1
43780,1
43781,1
43782,2
43783,1
43784,1
43785,1
43786,1
43787,1
43788,1
43789,1
43790,1
43791,1
43792,1
43793,2
43794,2
43795,1
43796,1
43797,1
43798,1
43799,1
43800,1
43801,1
43802,1
43803,1
43804,1
43805,1
43806,1
43807,1
43808,1
43809,2
43810,1
43811,1
43812,2
43813,1
43814,2
43815,1
43816,1
43817,2
43818,1
43819,1
43820,2
43821,2
43822,1
43823,1
43824,1
43825,1
43826,1
43827,1
43828,2
43829,1
43830,2
43831,2
43832,1
43833,1
43834,1
43835,1
43836,1
43837,2
43838,2
43839,1
43840,1
43841,2
43842,1
43843,1
43844,1
43845,1
43846,1
43847,1
43848,1
43849,1
43850,2
43851,1
43852,2
43853,1
43854,1
43855,1
43856,1
43857,1
43858,1
43859,1
43860,1
43861,1
43862,1
43863,1
43864,2
43865,2
43866,2
43867,1
43868,1
43869,1
43870,1
43871,2
43872,2
